2022-01-02 19:48:44
Radius	Barionic density	Energy	Pressure	Energy density	Rest mass	Radius metric	Time metric
2.70000000E-01	2.84821751E-01	3.69935714E-02	8.11234297E-02	3.65945180E-01	3.04354287E-02	4.68471281E-01	1.17365270E+00
2.70200000E-01	2.84652500E-01	3.70606444E-02	8.10270459E-02	3.65679546E-01	3.04967085E-02	4.68572331E-01	1.17389013E+00
2.70400000E-01	2.84483208E-01	3.71277679E-02	8.09306958E-02	3.65413904E-01	3.05580549E-02	4.68673449E-01	1.17412765E+00
2.70600000E-01	2.84313875E-01	3.71949420E-02	8.08343795E-02	3.65148255E-01	3.06194680E-02	4.68774636E-01	1.17436527E+00
2.70800000E-01	2.84144501E-01	3.72621665E-02	8.07380972E-02	3.64882598E-01	3.06809477E-02	4.68875891E-01	1.17460298E+00
2.71000000E-01	2.83975085E-01	3.73294413E-02	8.06418489E-02	3.64616934E-01	3.07424941E-02	4.68977214E-01	1.17484079E+00
2.71200000E-01	2.83805629E-01	3.73967665E-02	8.05456349E-02	3.64351264E-01	3.08041072E-02	4.69078605E-01	1.17507869E+00
2.71400000E-01	2.83636132E-01	3.74641419E-02	8.04494551E-02	3.64085587E-01	3.08657868E-02	4.69180065E-01	1.17531669E+00
2.71600000E-01	2.83466594E-01	3.75315674E-02	8.03533098E-02	3.63819904E-01	3.09275330E-02	4.69281593E-01	1.17555478E+00
2.71800000E-01	2.83297016E-01	3.75990431E-02	8.02571991E-02	3.63554215E-01	3.09893457E-02	4.69383189E-01	1.17579296E+00
2.72000000E-01	2.83127397E-01	3.76665687E-02	8.01611231E-02	3.63288520E-01	3.10512250E-02	4.69484853E-01	1.17603124E+00
2.72200000E-01	2.82957739E-01	3.77341443E-02	8.00650819E-02	3.63022821E-01	3.11131707E-02	4.69586586E-01	1.17626961E+00
2.72400000E-01	2.82788040E-01	3.78017697E-02	7.99690757E-02	3.62757116E-01	3.11751829E-02	4.69688386E-01	1.17650807E+00
2.72600000E-01	2.82618302E-01	3.78694450E-02	7.98731046E-02	3.62491407E-01	3.12372616E-02	4.69790254E-01	1.17674662E+00
2.72800000E-01	2.82448524E-01	3.79371699E-02	7.97771687E-02	3.62225693E-01	3.12994067E-02	4.69892191E-01	1.17698527E+00
2.73000000E-01	2.82278706E-01	3.80049445E-02	7.96812681E-02	3.61959975E-01	3.13616182E-02	4.69994195E-01	1.17722401E+00
2.73200000E-01	2.82108850E-01	3.80727686E-02	7.95854030E-02	3.61694253E-01	3.14238961E-02	4.70096268E-01	1.17746284E+00
2.73400000E-01	2.81938953E-01	3.81406423E-02	7.94895735E-02	3.61428527E-01	3.14862404E-02	4.70198408E-01	1.17770176E+00
2.73600000E-01	2.81769018E-01	3.82085653E-02	7.93937797E-02	3.61162798E-01	3.15486509E-02	4.70300616E-01	1.17794078E+00
2.73800000E-01	2.81599044E-01	3.82765377E-02	7.92980217E-02	3.60897066E-01	3.16111278E-02	4.70402893E-01	1.17817988E+00
2.74000000E-01	2.81429031E-01	3.83445594E-02	7.92022997E-02	3.60631331E-01	3.16736709E-02	4.70505237E-01	1.17841907E+00
2.74200000E-01	2.81258980E-01	3.84126303E-02	7.91066137E-02	3.60365594E-01	3.17362803E-02	4.70607648E-01	1.17865836E+00
2.74400000E-01	2.81088890E-01	3.84807503E-02	7.90109640E-02	3.60099854E-01	3.17989559E-02	4.70710128E-01	1.17889773E+00
2.74600000E-01	2.80918762E-01	3.85489193E-02	7.89153506E-02	3.59834112E-01	3.18616977E-02	4.70812675E-01	1.17913720E+00
2.74800000E-01	2.80748595E-01	3.86171373E-02	7.88197737E-02	3.59568369E-01	3.19245057E-02	4.70915290E-01	1.17937675E+00
2.75000000E-01	2.80578391E-01	3.86854043E-02	7.87242334E-02	3.59302624E-01	3.19873798E-02	4.71017973E-01	1.17961639E+00
2.75200000E-01	2.80408149E-01	3.87537200E-02	7.86287298E-02	3.59036878E-01	3.20503201E-02	4.71120723E-01	1.17985613E+00
2.75400000E-01	2.80237869E-01	3.88220845E-02	7.85332630E-02	3.58771132E-01	3.21133264E-02	4.71223541E-01	1.18009595E+00
2.75600000E-01	2.80067551E-01	3.88904977E-02	7.84378331E-02	3.58505384E-01	3.21763988E-02	4.71326426E-01	1.18033586E+00
2.75800000E-01	2.79897196E-01	3.89589594E-02	7.83424404E-02	3.58239636E-01	3.22395372E-02	4.71429380E-01	1.18057585E+00
2.76000000E-01	2.79726804E-01	3.90274697E-02	7.82470848E-02	3.57973889E-01	3.23027417E-02	4.71532400E-01	1.18081594E+00
2.76200000E-01	2.79556375E-01	3.90960284E-02	7.81517665E-02	3.57708141E-01	3.23660121E-02	4.71635488E-01	1.18105611E+00
2.76400000E-01	2.79385908E-01	3.91646355E-02	7.80564857E-02	3.57442394E-01	3.24293485E-02	4.71738644E-01	1.18129637E+00
2.76600000E-01	2.79215405E-01	3.92332909E-02	7.79612425E-02	3.57176648E-01	3.24927508E-02	4.71841867E-01	1.18153672E+00
2.76800000E-01	2.79044866E-01	3.93019946E-02	7.78660370E-02	3.56910902E-01	3.25562190E-02	4.71945157E-01	1.18177715E+00
2.77000000E-01	2.78874289E-01	3.93707463E-02	7.77708692E-02	3.56645159E-01	3.26197531E-02	4.72048515E-01	1.18201767E+00
2.77200000E-01	2.78703677E-01	3.94395462E-02	7.76757394E-02	3.56379416E-01	3.26833531E-02	4.72151939E-01	1.18225827E+00
2.77400000E-01	2.78533028E-01	3.95083940E-02	7.75806477E-02	3.56113676E-01	3.27470188E-02	4.72255432E-01	1.18249897E+00
2.77600000E-01	2.78362343E-01	3.95772897E-02	7.74855941E-02	3.55847937E-01	3.28107504E-02	4.72358991E-01	1.18273974E+00
2.77800000E-01	2.78191622E-01	3.96462333E-02	7.73905788E-02	3.55582201E-01	3.28745477E-02	4.72462618E-01	1.18298060E+00
2.78000000E-01	2.78020866E-01	3.97152247E-02	7.72956019E-02	3.55316468E-01	3.29384107E-02	4.72566312E-01	1.18322155E+00
2.78200000E-01	2.77850074E-01	3.97842637E-02	7.72006636E-02	3.55050738E-01	3.30023394E-02	4.72670073E-01	1.18346258E+00
2.78400000E-01	2.77679246E-01	3.98533503E-02	7.71057639E-02	3.54785010E-01	3.30663338E-02	4.72773901E-01	1.18370370E+00
2.78600000E-01	2.77508384E-01	3.99224845E-02	7.70109030E-02	3.54519287E-01	3.31303939E-02	4.72877797E-01	1.18394490E+00
2.78800000E-01	2.77337486E-01	3.99916662E-02	7.69160810E-02	3.54253567E-01	3.31945196E-02	4.72981759E-01	1.18418618E+00
2.79000000E-01	2.77166553E-01	4.00608952E-02	7.68212980E-02	3.53987851E-01	3.32587108E-02	4.73085788E-01	1.18442755E+00
2.79200000E-01	2.76995585E-01	4.01301715E-02	7.67265541E-02	3.53722139E-01	3.33229676E-02	4.73189885E-01	1.18466900E+00
2.79400000E-01	2.76824583E-01	4.01994951E-02	7.66318495E-02	3.53456432E-01	3.33872900E-02	4.73294048E-01	1.18491053E+00
2.79600000E-01	2.76653546E-01	4.02688658E-02	7.65371843E-02	3.53190730E-01	3.34516778E-02	4.73398278E-01	1.18515215E+00
2.79800000E-01	2.76482474E-01	4.03382835E-02	7.64425586E-02	3.52925033E-01	3.35161311E-02	4.73502575E-01	1.18539385E+00
2.80000000E-01	2.76311369E-01	4.04077483E-02	7.63479724E-02	3.52659341E-01	3.35806498E-02	4.73606939E-01	1.18563563E+00
2.80200000E-01	2.76140229E-01	4.04772600E-02	7.62534260E-02	3.52393655E-01	3.36452339E-02	4.73711370E-01	1.18587749E+00
2.80400000E-01	2.75969055E-01	4.05468185E-02	7.61589195E-02	3.52127975E-01	3.37098835E-02	4.73815868E-01	1.18611944E+00
2.80600000E-01	2.75797848E-01	4.06164238E-02	7.60644529E-02	3.51862301E-01	3.37745983E-02	4.73920432E-01	1.18636146E+00
2.80800000E-01	2.75626607E-01	4.06860758E-02	7.59700264E-02	3.51596633E-01	3.38393785E-02	4.74025063E-01	1.18660357E+00
2.81000000E-01	2.75455332E-01	4.07557744E-02	7.58756401E-02	3.51330972E-01	3.39042239E-02	4.74129761E-01	1.18684575E+00
2.81200000E-01	2.75284024E-01	4.08255195E-02	7.57812941E-02	3.51065318E-01	3.39691346E-02	4.74234525E-01	1.18708802E+00
2.81400000E-01	2.75112683E-01	4.08953110E-02	7.56869885E-02	3.50799672E-01	3.40341105E-02	4.74339356E-01	1.18733037E+00
2.81600000E-01	2.74941309E-01	4.09651490E-02	7.55927235E-02	3.50534033E-01	3.40991516E-02	4.74444254E-01	1.18757280E+00
2.81800000E-01	2.74769902E-01	4.10350332E-02	7.54984992E-02	3.50268401E-01	3.41642579E-02	4.74549218E-01	1.18781530E+00
2.82000000E-01	2.74598463E-01	4.11049636E-02	7.54043156E-02	3.50002778E-01	3.42294293E-02	4.74654249E-01	1.18805789E+00
2.82200000E-01	2.74426990E-01	4.11749402E-02	7.53101730E-02	3.49737163E-01	3.42946657E-02	4.74759346E-01	1.18830055E+00
2.82400000E-01	2.74255486E-01	4.12449628E-02	7.52160713E-02	3.49471557E-01	3.43599673E-02	4.74864509E-01	1.18854329E+00
2.82600000E-01	2.74083949E-01	4.13150314E-02	7.51220108E-02	3.49205959E-01	3.44253338E-02	4.74969739E-01	1.18878611E+00
2.82800000E-01	2.73912379E-01	4.13851459E-02	7.50279916E-02	3.48940371E-01	3.44907654E-02	4.75075036E-01	1.18902901E+00
2.83000000E-01	2.73740778E-01	4.14553063E-02	7.49340137E-02	3.48674792E-01	3.45562619E-02	4.75180398E-01	1.18927199E+00
2.83200000E-01	2.73569145E-01	4.15255124E-02	7.48400773E-02	3.48409223E-01	3.46218233E-02	4.75285827E-01	1.18951504E+00
2.83400000E-01	2.73397481E-01	4.15957641E-02	7.47461825E-02	3.48143663E-01	3.46874497E-02	4.75391323E-01	1.18975818E+00
2.83600000E-01	2.73225785E-01	4.16660614E-02	7.46523293E-02	3.47878114E-01	3.47531409E-02	4.75496884E-01	1.19000138E+00
2.83800000E-01	2.73054057E-01	4.17364042E-02	7.45585181E-02	3.47612575E-01	3.48188969E-02	4.75602512E-01	1.19024467E+00
2.84000000E-01	2.72882298E-01	4.18067925E-02	7.44647487E-02	3.47347047E-01	3.48847177E-02	4.75708206E-01	1.19048803E+00
2.84200000E-01	2.72710508E-01	4.18772261E-02	7.43710214E-02	3.47081530E-01	3.49506033E-02	4.75813966E-01	1.19073146E+00
2.84400000E-01	2.72538688E-01	4.19477050E-02	7.42773363E-02	3.46816024E-01	3.50165536E-02	4.75919792E-01	1.19097498E+00
2.84600000E-01	2.72366836E-01	4.20182290E-02	7.41836934E-02	3.46550530E-01	3.50825686E-02	4.76025684E-01	1.19121856E+00
2.84800000E-01	2.72194954E-01	4.20887982E-02	7.40900930E-02	3.46285047E-01	3.51486483E-02	4.76131642E-01	1.19146223E+00
2.85000000E-01	2.72023041E-01	4.21594124E-02	7.39965350E-02	3.46019576E-01	3.52147926E-02	4.76237666E-01	1.19170596E+00
2.85200000E-01	2.71851098E-01	4.22300715E-02	7.39030197E-02	3.45754118E-01	3.52810014E-02	4.76343756E-01	1.19194977E+00
2.85400000E-01	2.71679125E-01	4.23007755E-02	7.38095471E-02	3.45488672E-01	3.53472749E-02	4.76449912E-01	1.19219366E+00
2.85600000E-01	2.71507122E-01	4.23715243E-02	7.37161173E-02	3.45223239E-01	3.54136128E-02	4.76556134E-01	1.19243762E+00
2.85800000E-01	2.71335089E-01	4.24423178E-02	7.36227305E-02	3.44957819E-01	3.54800153E-02	4.76662421E-01	1.19268165E+00
2.86000000E-01	2.71163026E-01	4.25131559E-02	7.35293868E-02	3.44692413E-01	3.55464822E-02	4.76768775E-01	1.19292576E+00
2.86200000E-01	2.70990934E-01	4.25840386E-02	7.34360862E-02	3.44427020E-01	3.56130135E-02	4.76875194E-01	1.19316993E+00
2.86400000E-01	2.70818812E-01	4.26549657E-02	7.33428290E-02	3.44161641E-01	3.56796092E-02	4.76981679E-01	1.19341419E+00
2.86600000E-01	2.70646661E-01	4.27259372E-02	7.32496151E-02	3.43896276E-01	3.57462692E-02	4.77088230E-01	1.19365851E+00
2.86800000E-01	2.70474481E-01	4.27969531E-02	7.31564448E-02	3.43630926E-01	3.58129935E-02	4.77194846E-01	1.19390290E+00
2.87000000E-01	2.70302272E-01	4.28680131E-02	7.30633181E-02	3.43365590E-01	3.58797822E-02	4.77301528E-01	1.19414737E+00
2.87200000E-01	2.70130034E-01	4.29391173E-02	7.29702351E-02	3.43100269E-01	3.59466350E-02	4.77408275E-01	1.19439191E+00
2.87400000E-01	2.69957767E-01	4.30102655E-02	7.28771960E-02	3.42834963E-01	3.60135521E-02	4.77515088E-01	1.19463652E+00
2.87600000E-01	2.69785472E-01	4.30814578E-02	7.27842008E-02	3.42569673E-01	3.60805333E-02	4.77621967E-01	1.19488120E+00
2.87800000E-01	2.69613148E-01	4.31526939E-02	7.26912497E-02	3.42304398E-01	3.61475786E-02	4.77728911E-01	1.19512595E+00
2.88000000E-01	2.69440796E-01	4.32239738E-02	7.25983428E-02	3.42039139E-01	3.62146881E-02	4.77835920E-01	1.19537077E+00
2.88200000E-01	2.69268417E-01	4.32952975E-02	7.25054802E-02	3.41773897E-01	3.62818615E-02	4.77942995E-01	1.19561566E+00
2.88400000E-01	2.69096009E-01	4.33666648E-02	7.24126619E-02	3.41508671E-01	3.63490990E-02	4.78050136E-01	1.19586062E+00
2.88600000E-01	2.68923573E-01	4.34380757E-02	7.23198882E-02	3.41243461E-01	3.64164005E-02	4.78157341E-01	1.19610565E+00
2.88800000E-01	2.68751110E-01	4.35095301E-02	7.22271591E-02	3.40978269E-01	3.64837659E-02	4.78264612E-01	1.19635074E+00
2.89000000E-01	2.68578619E-01	4.35810280E-02	7.21344748E-02	3.40713094E-01	3.65511953E-02	4.78371948E-01	1.19659591E+00
2.89200000E-01	2.68406101E-01	4.36525691E-02	7.20418352E-02	3.40447937E-01	3.66186885E-02	4.78479349E-01	1.19684115E+00
2.89400000E-01	2.68233556E-01	4.37241535E-02	7.19492406E-02	3.40182797E-01	3.66862455E-02	4.78586816E-01	1.19708645E+00
2.89600000E-01	2.68060984E-01	4.37957810E-02	7.18566911E-02	3.39917675E-01	3.67538663E-02	4.78694347E-01	1.19733182E+00
2.89800000E-01	2.67888385E-01	4.38674516E-02	7.17641867E-02	3.39652572E-01	3.68215509E-02	4.78801944E-01	1.19757725E+00
2.90000000E-01	2.67715759E-01	4.39391653E-02	7.16717276E-02	3.39387487E-01	3.68892992E-02	4.78909605E-01	1.19782276E+00
2.90200000E-01	2.67543107E-01	4.40109218E-02	7.15793139E-02	3.39122420E-01	3.69571111E-02	4.79017332E-01	1.19806833E+00
2.90400000E-01	2.67370428E-01	4.40827212E-02	7.14869456E-02	3.38857373E-01	3.70249867E-02	4.79125124E-01	1.19831397E+00
2.90600000E-01	2.67197723E-01	4.41545633E-02	7.13946230E-02	3.38592346E-01	3.70929259E-02	4.79232981E-01	1.19855967E+00
2.90800000E-01	2.67024991E-01	4.42264481E-02	7.13023460E-02	3.38327337E-01	3.71609286E-02	4.79340902E-01	1.19880544E+00
2.91000000E-01	2.66852234E-01	4.42983755E-02	7.12101148E-02	3.38062349E-01	3.72289949E-02	4.79448888E-01	1.19905127E+00
2.91200000E-01	2.66679451E-01	4.43703454E-02	7.11179296E-02	3.37797381E-01	3.72971246E-02	4.79556940E-01	1.19929717E+00
2.91400000E-01	2.66506642E-01	4.44423577E-02	7.10257904E-02	3.37532433E-01	3.73653178E-02	4.79665056E-01	1.19954314E+00
2.91600000E-01	2.66333808E-01	4.45144123E-02	7.09336973E-02	3.37267505E-01	3.74335744E-02	4.79773236E-01	1.19978917E+00
2.91800000E-01	2.66160948E-01	4.45865092E-02	7.08416504E-02	3.37002599E-01	3.75018944E-02	4.79881482E-01	1.20003526E+00
2.92000000E-01	2.65988063E-01	4.46586483E-02	7.07496499E-02	3.36737713E-01	3.75702776E-02	4.79989792E-01	1.20028141E+00
2.92200000E-01	2.65815153E-01	4.47308295E-02	7.06576958E-02	3.36472849E-01	3.76387242E-02	4.80098167E-01	1.20052763E+00
2.92400000E-01	2.65642218E-01	4.48030526E-02	7.05657882E-02	3.36208007E-01	3.77072340E-02	4.80206606E-01	1.20077392E+00
2.92600000E-01	2.65469259E-01	4.48753177E-02	7.04739273E-02	3.35943186E-01	3.77758070E-02	4.80315110E-01	1.20102026E+00
2.92800000E-01	2.65296274E-01	4.49476246E-02	7.03821132E-02	3.35678387E-01	3.78444431E-02	4.80423678E-01	1.20126667E+00
2.93000000E-01	2.65123265E-01	4.50199733E-02	7.02903459E-02	3.35413611E-01	3.79131424E-02	4.80532311E-01	1.20151314E+00
2.93200000E-01	2.64950232E-01	4.50923637E-02	7.01986256E-02	3.35148858E-01	3.79819047E-02	4.80641009E-01	1.20175968E+00
2.93400000E-01	2.64777175E-01	4.51647956E-02	7.01069523E-02	3.34884127E-01	3.80507301E-02	4.80749770E-01	1.20200627E+00
2.93600000E-01	2.64604093E-01	4.52372691E-02	7.00153262E-02	3.34619420E-01	3.81196185E-02	4.80858597E-01	1.20225293E+00
2.93800000E-01	2.64430988E-01	4.53097840E-02	6.99237474E-02	3.34354736E-01	3.81885698E-02	4.80967487E-01	1.20249964E+00
2.94000000E-01	2.64257859E-01	4.53823402E-02	6.98322160E-02	3.34090075E-01	3.82575840E-02	4.81076442E-01	1.20274642E+00
2.94200000E-01	2.64084706E-01	4.54549376E-02	6.97407321E-02	3.33825438E-01	3.83266611E-02	4.81185460E-01	1.20299326E+00
2.94400000E-01	2.63911530E-01	4.55275762E-02	6.96492958E-02	3.33560826E-01	3.83958011E-02	4.81294544E-01	1.20324015E+00
2.94600000E-01	2.63738331E-01	4.56002560E-02	6.95579071E-02	3.33296238E-01	3.84650038E-02	4.81403691E-01	1.20348711E+00
2.94800000E-01	2.63565108E-01	4.56729767E-02	6.94665662E-02	3.33031674E-01	3.85342692E-02	4.81512902E-01	1.20373413E+00
2.95000000E-01	2.63391863E-01	4.57457383E-02	6.93752733E-02	3.32767136E-01	3.86035974E-02	4.81622178E-01	1.20398120E+00
2.95200000E-01	2.63218594E-01	4.58185408E-02	6.92840283E-02	3.32502622E-01	3.86729882E-02	4.81731517E-01	1.20422834E+00
2.95400000E-01	2.63045303E-01	4.58913840E-02	6.91928314E-02	3.32238134E-01	3.87424417E-02	4.81840921E-01	1.20447553E+00
2.95600000E-01	2.62871989E-01	4.59642678E-02	6.91016828E-02	3.31973672E-01	3.88119577E-02	4.81950388E-01	1.20472278E+00
2.95800000E-01	2.62698653E-01	4.60371923E-02	6.90105824E-02	3.31709236E-01	3.88815362E-02	4.82059919E-01	1.20497009E+00
2.96000000E-01	2.62525295E-01	4.61101572E-02	6.89195304E-02	3.31444825E-01	3.89511772E-02	4.82169515E-01	1.20521745E+00
2.96200000E-01	2.62351914E-01	4.61831625E-02	6.88285270E-02	3.31180441E-01	3.90208807E-02	4.82279174E-01	1.20546487E+00
2.96400000E-01	2.62178512E-01	4.62562082E-02	6.87375721E-02	3.30916084E-01	3.90906466E-02	4.82388896E-01	1.20571235E+00
2.96600000E-01	2.62005088E-01	4.63292941E-02	6.86466660E-02	3.30651754E-01	3.91604748E-02	4.82498683E-01	1.20595989E+00
2.96800000E-01	2.61831642E-01	4.64024202E-02	6.85558086E-02	3.30387450E-01	3.92303653E-02	4.82608533E-01	1.20620748E+00
2.97000000E-01	2.61658174E-01	4.64755863E-02	6.84650002E-02	3.30123175E-01	3.93003181E-02	4.82718447E-01	1.20645513E+00
2.97200000E-01	2.61484686E-01	4.65487924E-02	6.83742408E-02	3.29858926E-01	3.93703331E-02	4.82828425E-01	1.20670283E+00
2.97400000E-01	2.61311176E-01	4.66220384E-02	6.82835305E-02	3.29594706E-01	3.94404103E-02	4.82938466E-01	1.20695059E+00
2.97600000E-01	2.61137644E-01	4.66953242E-02	6.81928694E-02	3.29330514E-01	3.95105497E-02	4.83048571E-01	1.20719840E+00
2.97800000E-01	2.60964092E-01	4.67686497E-02	6.81022576E-02	3.29066350E-01	3.95807511E-02	4.83158739E-01	1.20744626E+00
2.98000000E-01	2.60790520E-01	4.68420149E-02	6.80116952E-02	3.28802215E-01	3.96510145E-02	4.83268971E-01	1.20769418E+00
2.98200000E-01	2.60616926E-01	4.69154197E-02	6.79211823E-02	3.28538109E-01	3.97213400E-02	4.83379266E-01	1.20794216E+00
2.98400000E-01	2.60443312E-01	4.69888639E-02	6.78307190E-02	3.28274031E-01	3.97917274E-02	4.83489624E-01	1.20819019E+00
2.98600000E-01	2.60269678E-01	4.70623474E-02	6.77403054E-02	3.28009984E-01	3.98621767E-02	4.83600046E-01	1.20843827E+00
2.98800000E-01	2.60096024E-01	4.71358703E-02	6.76499416E-02	3.27745965E-01	3.99326879E-02	4.83710531E-01	1.20868640E+00
2.99000000E-01	2.59922349E-01	4.72094324E-02	6.75596277E-02	3.27481977E-01	4.00032609E-02	4.83821079E-01	1.20893459E+00
2.99200000E-01	2.59748655E-01	4.72830336E-02	6.74693638E-02	3.27218019E-01	4.00738957E-02	4.83931691E-01	1.20918282E+00
2.99400000E-01	2.59574941E-01	4.73566739E-02	6.73791500E-02	3.26954091E-01	4.01445922E-02	4.84042366E-01	1.20943111E+00
2.99600000E-01	2.59401207E-01	4.74303531E-02	6.72889863E-02	3.26690194E-01	4.02153504E-02	4.84153103E-01	1.20967945E+00
2.99800000E-01	2.59227454E-01	4.75040712E-02	6.71988730E-02	3.26426327E-01	4.02861702E-02	4.84263904E-01	1.20992784E+00
3.00000000E-01	2.59053682E-01	4.75778280E-02	6.71088101E-02	3.26162492E-01	4.03570516E-02	4.84374768E-01	1.21017629E+00
3.00200000E-01	2.58879890E-01	4.76516236E-02	6.70187976E-02	3.25898688E-01	4.04279945E-02	4.84485695E-01	1.21042478E+00
3.00400000E-01	2.58706080E-01	4.77254577E-02	6.69288357E-02	3.25634915E-01	4.04989989E-02	4.84596685E-01	1.21067332E+00
3.00600000E-01	2.58532250E-01	4.77993304E-02	6.68389245E-02	3.25371175E-01	4.05700648E-02	4.84707738E-01	1.21092192E+00
3.00800000E-01	2.58358402E-01	4.78732415E-02	6.67490640E-02	3.25107466E-01	4.06411921E-02	4.84818854E-01	1.21117056E+00
3.01000000E-01	2.58184536E-01	4.79471910E-02	6.66592544E-02	3.24843790E-01	4.07123807E-02	4.84930032E-01	1.21141925E+00
3.01200000E-01	2.58010651E-01	4.80211787E-02	6.65694958E-02	3.24580146E-01	4.07836306E-02	4.85041273E-01	1.21166799E+00
3.01400000E-01	2.57836747E-01	4.80952046E-02	6.64797882E-02	3.24316536E-01	4.08549418E-02	4.85152577E-01	1.21191677E+00
3.01600000E-01	2.57662826E-01	4.81692686E-02	6.63901318E-02	3.24052958E-01	4.09263142E-02	4.85263944E-01	1.21216561E+00
3.01800000E-01	2.57488886E-01	4.82433706E-02	6.63005266E-02	3.23789413E-01	4.09977477E-02	4.85375374E-01	1.21241449E+00
3.02000000E-01	2.57314929E-01	4.83175105E-02	6.62109728E-02	3.23525902E-01	4.10692423E-02	4.85486866E-01	1.21266342E+00
3.02200000E-01	2.57140954E-01	4.83916882E-02	6.61214704E-02	3.23262425E-01	4.11407981E-02	4.85598420E-01	1.21291240E+00
3.02400000E-01	2.56966962E-01	4.84659036E-02	6.60320195E-02	3.22998981E-01	4.12124148E-02	4.85710037E-01	1.21316143E+00
3.02600000E-01	2.56792952E-01	4.85401567E-02	6.59426203E-02	3.22735572E-01	4.12840925E-02	4.85821717E-01	1.21341050E+00
3.02800000E-01	2.56618925E-01	4.86144474E-02	6.58532727E-02	3.22472198E-01	4.13558311E-02	4.85933459E-01	1.21365961E+00
3.03000000E-01	2.56444881E-01	4.86887755E-02	6.57639770E-02	3.22208858E-01	4.14276306E-02	4.86045263E-01	1.21390877E+00
3.03200000E-01	2.56270820E-01	4.87631411E-02	6.56747332E-02	3.21945553E-01	4.14994908E-02	4.86157130E-01	1.21415798E+00
3.03400000E-01	2.56096742E-01	4.88375439E-02	6.55855414E-02	3.21682284E-01	4.15714119E-02	4.86269059E-01	1.21440723E+00
3.03600000E-01	2.55922648E-01	4.89119840E-02	6.54964016E-02	3.21419049E-01	4.16433937E-02	4.86381050E-01	1.21465653E+00
3.03800000E-01	2.55748537E-01	4.89864611E-02	6.54073141E-02	3.21155851E-01	4.17154361E-02	4.86493104E-01	1.21490587E+00
3.04000000E-01	2.55574409E-01	4.90609753E-02	6.53182788E-02	3.20892688E-01	4.17875392E-02	4.86605219E-01	1.21515526E+00
3.04200000E-01	2.55400266E-01	4.91355265E-02	6.52292959E-02	3.20629562E-01	4.18597028E-02	4.86717397E-01	1.21540468E+00
3.04400000E-01	2.55226106E-01	4.92101145E-02	6.51403654E-02	3.20366472E-01	4.19319270E-02	4.86829637E-01	1.21565415E+00
3.04600000E-01	2.55051931E-01	4.92847393E-02	6.50514875E-02	3.20103418E-01	4.20042116E-02	4.86941939E-01	1.21590367E+00
3.04800000E-01	2.54877740E-01	4.93594008E-02	6.49626622E-02	3.19840402E-01	4.20765567E-02	4.87054303E-01	1.21615322E+00
3.05000000E-01	2.54703533E-01	4.94340989E-02	6.48738897E-02	3.19577423E-01	4.21489621E-02	4.87166729E-01	1.21640282E+00
3.05200000E-01	2.54529311E-01	4.95088335E-02	6.47851700E-02	3.19314481E-01	4.22214278E-02	4.87279216E-01	1.21665246E+00
3.05400000E-01	2.54355073E-01	4.95836045E-02	6.46965032E-02	3.19051576E-01	4.22939538E-02	4.87391766E-01	1.21690215E+00
3.05600000E-01	2.54180820E-01	4.96584118E-02	6.46078894E-02	3.18788710E-01	4.23665400E-02	4.87504377E-01	1.21715187E+00
3.05800000E-01	2.54006552E-01	4.97332554E-02	6.45193287E-02	3.18525881E-01	4.24391864E-02	4.87617051E-01	1.21740163E+00
3.06000000E-01	2.53832270E-01	4.98081351E-02	6.44308211E-02	3.18263091E-01	4.25118928E-02	4.87729786E-01	1.21765143E+00
3.06200000E-01	2.53657972E-01	4.98830509E-02	6.43423669E-02	3.18000339E-01	4.25846594E-02	4.87842582E-01	1.21790128E+00
