2022-01-03 16:06:01
Density	Radius	Energy	Rest mass
3.84000000E+04	1.15351172E-01	2.74353245E+02	4.55467082E+00
3.85000000E+04	1.15264844E-01	2.74587242E+02	4.55467082E+00
3.86000000E+04	1.15151953E-01	2.74820834E+02	4.55467082E+00
3.87000000E+04	1.15065234E-01	2.75054023E+02	4.55467082E+00
3.88000000E+04	1.14954688E-01	2.75286810E+02	4.55467082E+00
3.89000000E+04	1.14866406E-01	2.75519198E+02	4.55467082E+00
3.90000000E+04	1.14760156E-01	2.75751188E+02	4.55467082E+00
3.91000000E+04	1.14668750E-01	2.75982782E+02	4.55467082E+00
3.92000000E+04	1.14564063E-01	2.76213982E+02	4.55467082E+00
3.93000000E+04	1.14471875E-01	2.76444788E+02	4.55467082E+00
3.94000000E+04	1.14367188E-01	2.76675203E+02	4.55467082E+00
3.95000000E+04	1.14278906E-01	2.76905229E+02	4.55467082E+00
3.96000000E+04	1.14172266E-01	2.77134867E+02	4.55467082E+00
3.97000000E+04	1.14083594E-01	2.77364118E+02	4.55467082E+00
3.98000000E+04	1.13981641E-01	2.77592985E+02	4.55467082E+00
3.99000000E+04	1.13890625E-01	2.77821469E+02	4.55467082E+00
4.00000000E+04	1.13789453E-01	2.78049571E+02	4.55467082E+00
4.01000000E+04	1.13698047E-01	2.78277293E+02	4.55467082E+00
4.02000000E+04	1.13597656E-01	2.78504638E+02	4.55467082E+00
4.03000000E+04	1.13513672E-01	2.78731605E+02	4.55467082E+00
4.04000000E+04	1.13421484E-01	2.78958198E+02	4.55467082E+00
4.05000000E+04	1.13330859E-01	2.79184416E+02	4.55467082E+00
4.06000000E+04	1.13246094E-01	2.79410263E+02	4.55467082E+00
4.07000000E+04	1.13139844E-01	2.79635739E+02	4.55467083E+00
4.08000000E+04	1.13060156E-01	2.79860846E+02	4.55467083E+00
4.09000000E+04	1.12951953E-01	2.80085586E+02	4.55467083E+00
4.10000000E+04	1.12869531E-01	2.80309959E+02	4.55467083E+00
4.11000000E+04	1.12768750E-01	2.80533968E+02	4.55467083E+00
4.12000000E+04	1.12682813E-01	2.80757614E+02	4.55467083E+00
4.13000000E+04	1.12583594E-01	2.80980899E+02	4.55467083E+00
4.14000000E+04	1.12496484E-01	2.81203823E+02	4.55467083E+00
4.15000000E+04	1.12398828E-01	2.81426388E+02	4.55467083E+00
4.16000000E+04	1.12323047E-01	2.81648597E+02	4.55467083E+00
4.17000000E+04	1.12228906E-01	2.81870449E+02	4.55467083E+00
4.18000000E+04	1.12139063E-01	2.82091947E+02	4.55467083E+00
4.19000000E+04	1.12060938E-01	2.82313092E+02	4.55467083E+00
4.20000000E+04	1.11960547E-01	2.82533886E+02	4.55467083E+00
4.21000000E+04	1.11876172E-01	2.82754329E+02	4.55467083E+00
4.22000000E+04	1.11779297E-01	2.82974424E+02	4.55467083E+00
4.23000000E+04	1.11694141E-01	2.83194171E+02	4.55467083E+00
4.24000000E+04	1.11598047E-01	2.83413572E+02	4.55467083E+00
4.25000000E+04	1.11524609E-01	2.83632628E+02	4.55467083E+00
4.26000000E+04	1.11446094E-01	2.83851341E+02	4.55467083E+00
4.27000000E+04	1.11343750E-01	2.84069712E+02	4.55467083E+00
4.28000000E+04	1.11266406E-01	2.84287742E+02	4.55467083E+00
4.29000000E+04	1.11169141E-01	2.84505433E+02	4.55467083E+00
4.30000000E+04	1.11086719E-01	2.84722786E+02	4.55467083E+00
4.31000000E+04	1.10992188E-01	2.84939802E+02	4.55467083E+00
4.32000000E+04	1.10921484E-01	2.85156483E+02	4.55467083E+00
4.33000000E+04	1.10829297E-01	2.85372830E+02	4.55467083E+00
4.34000000E+04	1.10742188E-01	2.85588843E+02	4.55467083E+00
4.35000000E+04	1.10666406E-01	2.85804526E+02	4.55467083E+00
4.36000000E+04	1.10569922E-01	2.86019877E+02	4.55467083E+00
4.37000000E+04	1.10490234E-01	2.86234900E+02	4.55467083E+00
4.38000000E+04	1.10396484E-01	2.86449596E+02	4.55467083E+00
4.39000000E+04	1.10326563E-01	2.86663964E+02	4.55467083E+00
4.40000000E+04	1.10248828E-01	2.86878007E+02	4.55467083E+00
4.41000000E+04	1.10151563E-01	2.87091727E+02	4.55467083E+00
4.42000000E+04	1.10075391E-01	2.87305123E+02	4.55467083E+00
4.43000000E+04	1.09983203E-01	2.87518198E+02	4.55467083E+00
4.44000000E+04	1.09904688E-01	2.87730952E+02	4.55467083E+00
4.45000000E+04	1.09823438E-01	2.87943387E+02	4.55467083E+00
4.46000000E+04	1.09741016E-01	2.88155504E+02	4.55467083E+00
4.47000000E+04	1.09667188E-01	2.88367305E+02	4.55467083E+00
4.48000000E+04	1.09572656E-01	2.88578789E+02	4.55467083E+00
4.49000000E+04	1.09494922E-01	2.88789959E+02	4.55467083E+00
4.50000000E+04	1.09410547E-01	2.89000816E+02	4.55467083E+00
4.51000000E+04	1.09335547E-01	2.89211361E+02	4.55467083E+00
4.52000000E+04	1.09264453E-01	2.89421595E+02	4.55467083E+00
4.53000000E+04	1.09169531E-01	2.89631519E+02	4.55467083E+00
4.54000000E+04	1.09092188E-01	2.89841134E+02	4.55467083E+00
4.55000000E+04	1.09005859E-01	2.90050441E+02	4.55467083E+00
4.56000000E+04	1.08934766E-01	2.90259442E+02	4.55467083E+00
4.57000000E+04	1.08864844E-01	2.90468138E+02	4.55467083E+00
4.58000000E+04	1.08770703E-01	2.90676530E+02	4.55467083E+00
4.59000000E+04	1.08694531E-01	2.90884618E+02	4.55467083E+00
4.60000000E+04	1.08611719E-01	2.91092405E+02	4.55467083E+00
4.61000000E+04	1.08539063E-01	2.91299890E+02	4.55467083E+00
4.62000000E+04	1.08467578E-01	2.91507076E+02	4.55467083E+00
4.63000000E+04	1.08377344E-01	2.91713963E+02	4.55467083E+00
4.64000000E+04	1.08301563E-01	2.91920552E+02	4.55467083E+00
4.65000000E+04	1.08226172E-01	2.92126845E+02	4.55467083E+00
4.66000000E+04	1.08146094E-01	2.92332842E+02	4.55467083E+00
4.67000000E+04	1.08076172E-01	2.92538544E+02	4.55467083E+00
4.68000000E+04	1.07988672E-01	2.92743953E+02	4.55467083E+00
4.69000000E+04	1.07923047E-01	2.92949070E+02	4.55467083E+00
4.70000000E+04	1.07851953E-01	2.93153895E+02	4.55467083E+00
4.71000000E+04	1.07764453E-01	2.93358430E+02	4.55467083E+00
4.72000000E+04	1.07689844E-01	2.93562676E+02	4.55467083E+00
4.73000000E+04	1.07605469E-01	2.93766634E+02	4.55467083E+00
4.74000000E+04	1.07537500E-01	2.93970304E+02	4.55467083E+00
4.75000000E+04	1.07468750E-01	2.94173688E+02	4.55467083E+00
4.76000000E+04	1.07381641E-01	2.94376787E+02	4.55467083E+00
4.77000000E+04	1.07311719E-01	2.94579601E+02	4.55467083E+00
4.78000000E+04	1.07248047E-01	2.94782132E+02	4.55467083E+00
4.79000000E+04	1.07161328E-01	2.94984381E+02	4.55467083E+00
4.80000000E+04	1.07088672E-01	2.95186349E+02	4.55467083E+00
4.81000000E+04	1.07005469E-01	2.95388036E+02	4.55467083E+00
4.82000000E+04	1.06939844E-01	2.95589444E+02	4.55467083E+00
4.83000000E+04	1.06870703E-01	2.95790574E+02	4.55467083E+00
4.84000000E+04	1.06785156E-01	2.95991426E+02	4.55467083E+00
4.85000000E+04	1.06723438E-01	2.96192001E+02	4.55467083E+00
4.86000000E+04	1.06655469E-01	2.96392302E+02	4.55467083E+00
4.87000000E+04	1.06568750E-01	2.96592327E+02	4.55467083E+00
4.88000000E+04	1.06496875E-01	2.96792079E+02	4.55467083E+00
4.89000000E+04	1.06426563E-01	2.96991558E+02	4.55467083E+00
4.90000000E+04	1.06351172E-01	2.97190766E+02	4.55467083E+00
4.91000000E+04	1.06283984E-01	2.97389702E+02	4.55467083E+00
4.92000000E+04	1.06201172E-01	2.97588369E+02	4.55467083E+00
4.93000000E+04	1.06139063E-01	2.97786767E+02	4.55467083E+00
4.94000000E+04	1.06071484E-01	2.97984896E+02	4.55467083E+00
4.95000000E+04	1.05988672E-01	2.98182759E+02	4.55467083E+00
4.96000000E+04	1.05929297E-01	2.98380355E+02	4.55467083E+00
4.97000000E+04	1.05863672E-01	2.98577686E+02	4.55467083E+00
4.98000000E+04	1.05776563E-01	2.98774752E+02	4.55467083E+00
4.99000000E+04	1.05711328E-01	2.98971554E+02	4.55467083E+00
5.00000000E+04	1.05651563E-01	2.99168094E+02	4.55467083E+00
5.01000000E+04	1.05567188E-01	2.99364372E+02	4.55467083E+00
5.02000000E+04	1.05497266E-01	2.99560389E+02	4.55467083E+00
5.03000000E+04	1.05430078E-01	2.99756146E+02	4.55467083E+00
5.04000000E+04	1.05360547E-01	2.99951643E+02	4.55467083E+00
5.05000000E+04	1.05290625E-01	3.00146882E+02	4.55467083E+00
5.06000000E+04	1.05222266E-01	3.00341864E+02	4.55467083E+00
5.07000000E+04	1.05148438E-01	3.00536588E+02	4.55467083E+00
5.08000000E+04	1.05084375E-01	3.00731057E+02	4.55467083E+00
5.09000000E+04	1.05010156E-01	3.00925271E+02	4.55467083E+00
5.10000000E+04	1.04944141E-01	3.01119231E+02	4.55467083E+00
5.11000000E+04	1.04881250E-01	3.01312937E+02	4.55467083E+00
5.12000000E+04	1.04799219E-01	3.01506391E+02	4.55467083E+00
5.13000000E+04	1.04740234E-01	3.01699593E+02	4.55467083E+00
5.14000000E+04	1.04676563E-01	3.01892544E+02	4.55467083E+00
5.15000000E+04	1.04596484E-01	3.02085245E+02	4.55467083E+00
5.16000000E+04	1.04537500E-01	3.02277696E+02	4.55467083E+00
5.17000000E+04	1.04473438E-01	3.02469899E+02	4.55467083E+00
5.18000000E+04	1.04394531E-01	3.02661855E+02	4.55467083E+00
5.19000000E+04	1.04335938E-01	3.02853563E+02	4.55467083E+00
5.20000000E+04	1.04272656E-01	3.03045026E+02	4.55467083E+00
5.21000000E+04	1.04194141E-01	3.03236243E+02	4.55467083E+00
5.22000000E+04	1.04135938E-01	3.03427216E+02	4.55467083E+00
5.23000000E+04	1.04073047E-01	3.03617945E+02	4.55467083E+00
5.24000000E+04	1.03994531E-01	3.03808431E+02	4.55467083E+00
5.25000000E+04	1.03937109E-01	3.03998674E+02	4.55467083E+00
5.26000000E+04	1.03874219E-01	3.04188677E+02	4.55467083E+00
5.27000000E+04	1.03796484E-01	3.04378438E+02	4.55467083E+00
5.28000000E+04	1.03739844E-01	3.04567960E+02	4.55467083E+00
5.29000000E+04	1.03679297E-01	3.04757243E+02	4.55467083E+00
5.30000000E+04	1.03599609E-01	3.04946287E+02	4.55467083E+00
5.31000000E+04	1.03542188E-01	3.05135094E+02	4.55467083E+00
5.32000000E+04	1.03482031E-01	3.05323663E+02	4.55467083E+00
5.33000000E+04	1.03410156E-01	3.05511997E+02	4.55467083E+00
5.34000000E+04	1.03346484E-01	3.05700095E+02	4.55467083E+00
5.35000000E+04	1.03285938E-01	3.05887958E+02	4.55467083E+00
5.36000000E+04	1.03222266E-01	3.06075588E+02	4.55467083E+00
5.37000000E+04	1.03154688E-01	3.06262984E+02	4.55467084E+00
5.38000000E+04	1.03091797E-01	3.06450148E+02	4.55467084E+00
5.39000000E+04	1.03029688E-01	3.06637080E+02	4.55467084E+00
5.40000000E+04	1.02964844E-01	3.06823781E+02	4.55467084E+00
5.41000000E+04	1.02898828E-01	3.07010251E+02	4.55467084E+00
5.42000000E+04	1.02849219E-01	3.07196492E+02	4.55467084E+00
5.43000000E+04	1.02771094E-01	3.07382504E+02	4.55467084E+00
5.44000000E+04	1.02712891E-01	3.07568288E+02	4.55467084E+00
5.45000000E+04	1.02661328E-01	3.07753844E+02	4.55467084E+00
5.46000000E+04	1.02582031E-01	3.07939174E+02	4.55467084E+00
5.47000000E+04	1.02529688E-01	3.08124277E+02	4.55467084E+00
5.48000000E+04	1.02469141E-01	3.08309154E+02	4.55467084E+00
5.49000000E+04	1.02391797E-01	3.08493807E+02	4.55467084E+00
5.50000000E+04	1.02339063E-01	3.08678236E+02	4.55467084E+00
5.51000000E+04	1.02280078E-01	3.08862442E+02	4.55467084E+00
5.52000000E+04	1.02210156E-01	3.09046424E+02	4.55467084E+00
5.53000000E+04	1.02148438E-01	3.09230185E+02	4.55467084E+00
5.54000000E+04	1.02090625E-01	3.09413724E+02	4.55467084E+00
5.55000000E+04	1.02029688E-01	3.09597043E+02	4.55467084E+00
5.56000000E+04	1.01966016E-01	3.09780141E+02	4.55467084E+00
5.57000000E+04	1.01905469E-01	3.09963020E+02	4.55467084E+00
5.58000000E+04	1.01860156E-01	3.10145681E+02	4.55467084E+00
5.59000000E+04	1.01781250E-01	3.10328123E+02	4.55467084E+00
5.60000000E+04	1.01730078E-01	3.10510348E+02	4.55467084E+00
5.61000000E+04	1.01670313E-01	3.10692355E+02	4.55467084E+00
5.62000000E+04	1.01595703E-01	3.10874147E+02	4.55467084E+00
5.63000000E+04	1.01542578E-01	3.11055723E+02	4.55467084E+00
5.64000000E+04	1.01485156E-01	3.11237085E+02	4.55467084E+00
5.65000000E+04	1.01423828E-01	3.11418232E+02	4.55467084E+00
5.66000000E+04	1.01364063E-01	3.11599165E+02	4.55467084E+00
5.67000000E+04	1.01302344E-01	3.11779886E+02	4.55467084E+00
5.68000000E+04	1.01255469E-01	3.11960394E+02	4.55467084E+00
5.69000000E+04	1.01181641E-01	3.12140690E+02	4.55467084E+00
5.70000000E+04	1.01131250E-01	3.12320776E+02	4.55467084E+00
5.71000000E+04	1.01072266E-01	3.12500651E+02	4.55467084E+00
5.72000000E+04	1.00999219E-01	3.12680315E+02	4.55467084E+00
5.73000000E+04	1.00946875E-01	3.12859771E+02	4.55467084E+00
5.74000000E+04	1.00891016E-01	3.13039018E+02	4.55467084E+00
5.75000000E+04	1.00846484E-01	3.13218057E+02	4.55467084E+00
5.76000000E+04	1.00770313E-01	3.13396888E+02	4.55467084E+00
5.77000000E+04	1.00722656E-01	3.13575513E+02	4.55467084E+00
5.78000000E+04	1.00666406E-01	3.13753931E+02	4.55467084E+00
5.79000000E+04	1.00592188E-01	3.13932144E+02	4.55467084E+00
5.80000000E+04	1.00541406E-01	3.14110151E+02	4.55467084E+00
5.81000000E+04	1.00485547E-01	3.14287954E+02	4.55467084E+00
5.82000000E+04	1.00426563E-01	3.14465553E+02	4.55467084E+00
5.83000000E+04	1.00366797E-01	3.14642949E+02	4.55467084E+00
5.84000000E+04	1.00312500E-01	3.14820142E+02	4.55467084E+00
5.85000000E+04	1.00265234E-01	3.14997133E+02	4.55467084E+00
5.86000000E+04	1.00190625E-01	3.15173923E+02	4.55467084E+00
5.87000000E+04	1.00140625E-01	3.15350511E+02	4.55467084E+00
5.88000000E+04	1.00085547E-01	3.15526899E+02	4.55467084E+00
5.89000000E+04	1.00027344E-01	3.15703087E+02	4.55467084E+00
5.90000000E+04	9.99679688E-02	3.15879075E+02	4.55467084E+00
5.91000000E+04	9.99218750E-02	3.16054865E+02	4.55467084E+00
5.92000000E+04	9.98667969E-02	3.16230457E+02	4.55467084E+00
5.93000000E+04	9.97945313E-02	3.16405851E+02	4.55467084E+00
5.94000000E+04	9.97445313E-02	3.16581048E+02	4.55467084E+00
5.95000000E+04	9.96906250E-02	3.16756049E+02	4.55467084E+00
5.96000000E+04	9.96472656E-02	3.16930854E+02	4.55467084E+00
5.97000000E+04	9.95734375E-02	3.17105463E+02	4.55467084E+00
5.98000000E+04	9.95292969E-02	3.17279877E+02	4.55467084E+00
5.99000000E+04	9.94726563E-02	3.17454097E+02	4.55467084E+00
6.00000000E+04	9.94050781E-02	3.17628123E+02	4.55467084E+00
6.01000000E+04	9.93550781E-02	3.17801956E+02	4.55467084E+00
6.02000000E+04	9.92996094E-02	3.17975596E+02	4.55467084E+00
6.03000000E+04	9.92605469E-02	3.18149044E+02	4.55467084E+00
6.04000000E+04	9.91859375E-02	3.18322300E+02	4.55467084E+00
6.05000000E+04	9.91390625E-02	3.18495366E+02	4.55467084E+00
6.06000000E+04	9.90851563E-02	3.18668240E+02	4.55467084E+00
6.07000000E+04	9.90296875E-02	3.18840925E+02	4.55467084E+00
6.08000000E+04	9.89707031E-02	3.19013420E+02	4.55467084E+00
6.09000000E+04	9.89253906E-02	3.19185726E+02	4.55467084E+00
6.10000000E+04	9.88714844E-02	3.19357843E+02	4.55467084E+00
6.11000000E+04	9.88050781E-02	3.19529773E+02	4.55467084E+00
6.12000000E+04	9.87601563E-02	3.19701514E+02	4.55467084E+00
6.13000000E+04	9.87042969E-02	3.19873069E+02	4.55467084E+00
6.14000000E+04	9.86628906E-02	3.20044438E+02	4.55467084E+00
6.15000000E+04	9.85910156E-02	3.20215620E+02	4.55467084E+00
6.16000000E+04	9.85433594E-02	3.20386617E+02	4.55467084E+00
6.17000000E+04	9.84914063E-02	3.20557430E+02	4.55467084E+00
6.18000000E+04	9.84492188E-02	3.20728057E+02	4.55467084E+00
6.19000000E+04	9.83812500E-02	3.20898501E+02	4.55467084E+00
6.20000000E+04	9.83343750E-02	3.21068761E+02	4.55467084E+00
6.21000000E+04	9.82824219E-02	3.21238838E+02	4.55467084E+00
6.22000000E+04	9.82265625E-02	3.21408733E+02	4.55467084E+00
6.23000000E+04	9.81703125E-02	3.21578446E+02	4.55467084E+00
6.24000000E+04	9.81269531E-02	3.21747977E+02	4.55467084E+00
6.25000000E+04	9.80734375E-02	3.21917327E+02	4.55467084E+00
6.26000000E+04	9.80121094E-02	3.22086497E+02	4.55467084E+00
6.27000000E+04	9.79644531E-02	3.22255486E+02	4.55467084E+00
6.28000000E+04	9.79140625E-02	3.22424296E+02	4.55467084E+00
6.29000000E+04	9.78683594E-02	3.22592927E+02	4.55467084E+00
6.30000000E+04	9.78003906E-02	3.22761379E+02	4.55467084E+00
6.31000000E+04	9.77554688E-02	3.22929653E+02	4.55467084E+00
6.32000000E+04	9.77046875E-02	3.23097750E+02	4.55467084E+00
6.33000000E+04	9.76652344E-02	3.23265669E+02	4.55467084E+00
6.34000000E+04	9.75949219E-02	3.23433411E+02	4.55467084E+00
6.35000000E+04	9.75484375E-02	3.23600977E+02	4.55467084E+00
6.36000000E+04	9.74980469E-02	3.23768368E+02	4.55467084E+00
6.37000000E+04	9.74617188E-02	3.23935583E+02	4.55467084E+00
6.38000000E+04	9.73914063E-02	3.24102623E+02	4.55467084E+00
6.39000000E+04	9.73457031E-02	3.24269488E+02	4.55467084E+00
6.40000000E+04	9.72957031E-02	3.24436180E+02	4.55467084E+00
6.41000000E+04	9.72601563E-02	3.24602698E+02	4.55467084E+00
6.42000000E+04	9.71898438E-02	3.24769043E+02	4.55467084E+00
6.43000000E+04	9.71445313E-02	3.24935215E+02	4.55467084E+00
6.44000000E+04	9.70945313E-02	3.25101215E+02	4.55467084E+00
6.45000000E+04	9.70558594E-02	3.25267043E+02	4.55467084E+00
6.46000000E+04	9.69890625E-02	3.25432700E+02	4.55467084E+00
6.47000000E+04	9.69441406E-02	3.25598186E+02	4.55467084E+00
6.48000000E+04	9.68945313E-02	3.25763502E+02	4.55467084E+00
6.49000000E+04	9.68562500E-02	3.25928648E+02	4.55467084E+00
6.50000000E+04	9.67894531E-02	3.26093624E+02	4.55467084E+00
6.51000000E+04	9.67445313E-02	3.26258431E+02	4.55467084E+00
6.52000000E+04	9.66953125E-02	3.26423069E+02	4.55467084E+00
6.53000000E+04	9.66605469E-02	3.26587539E+02	4.55467084E+00
6.54000000E+04	9.65910156E-02	3.26751842E+02	4.55467084E+00
6.55000000E+04	9.65464844E-02	3.26915976E+02	4.55467084E+00
6.56000000E+04	9.64976563E-02	3.27079944E+02	4.55467084E+00
6.57000000E+04	9.64625000E-02	3.27243746E+02	4.55467084E+00
6.58000000E+04	9.63945313E-02	3.27407381E+02	4.55467085E+00
6.59000000E+04	9.63496094E-02	3.27570850E+02	4.55467085E+00
6.60000000E+04	9.63023438E-02	3.27734155E+02	4.55467085E+00
6.61000000E+04	9.62656250E-02	3.27897294E+02	4.55467085E+00
6.62000000E+04	9.61984375E-02	3.28060269E+02	4.55467085E+00
6.63000000E+04	9.61601563E-02	3.28223080E+02	4.55467085E+00
6.64000000E+04	9.61117188E-02	3.28385727E+02	4.55467085E+00
6.65000000E+04	9.60695313E-02	3.28548211E+02	4.55467085E+00
6.66000000E+04	9.60105469E-02	3.28710532E+02	4.55467085E+00
6.67000000E+04	9.59656250E-02	3.28872691E+02	4.55467085E+00
6.68000000E+04	9.59238281E-02	3.29034688E+02	4.55467085E+00
6.69000000E+04	9.58746094E-02	3.29196523E+02	4.55467085E+00
6.70000000E+04	9.58234375E-02	3.29358197E+02	4.55467085E+00
6.71000000E+04	9.57714844E-02	3.29519710E+02	4.55467085E+00
6.72000000E+04	9.57320313E-02	3.29681063E+02	4.55467085E+00
6.73000000E+04	9.56832031E-02	3.29842256E+02	4.55467085E+00
6.74000000E+04	9.56468750E-02	3.30003289E+02	4.55467085E+00
6.75000000E+04	9.55820313E-02	3.30164163E+02	4.55467085E+00
6.76000000E+04	9.55398438E-02	3.30324878E+02	4.55467085E+00
6.77000000E+04	9.54917969E-02	3.30485435E+02	4.55467085E+00
6.78000000E+04	9.54558594E-02	3.30645834E+02	4.55467085E+00
6.79000000E+04	9.53910156E-02	3.30806075E+02	4.55467085E+00
6.80000000E+04	9.53480469E-02	3.30966159E+02	4.55467085E+00
6.81000000E+04	9.53023438E-02	3.31126086E+02	4.55467085E+00
6.82000000E+04	9.52664063E-02	3.31285856E+02	4.55467085E+00
6.83000000E+04	9.52046875E-02	3.31445471E+02	4.55467085E+00
6.84000000E+04	9.51644531E-02	3.31604929E+02	4.55467085E+00
6.85000000E+04	9.51238281E-02	3.31764233E+02	4.55467085E+00
6.86000000E+04	9.50769531E-02	3.31923381E+02	4.55467085E+00
6.87000000E+04	9.50265625E-02	3.32082375E+02	4.55467085E+00
6.88000000E+04	9.49753906E-02	3.32241214E+02	4.55467085E+00
6.89000000E+04	9.49355469E-02	3.32399900E+02	4.55467085E+00
6.90000000E+04	9.48894531E-02	3.32558432E+02	4.55467085E+00
6.91000000E+04	9.48546875E-02	3.32716812E+02	4.55467085E+00
6.92000000E+04	9.47906250E-02	3.32875038E+02	4.55467085E+00
6.93000000E+04	9.47480469E-02	3.33033112E+02	4.55467085E+00
6.94000000E+04	9.47046875E-02	3.33191034E+02	4.55467085E+00
6.95000000E+04	9.46679688E-02	3.33348805E+02	4.55467085E+00
6.96000000E+04	9.46105469E-02	3.33506424E+02	4.55467085E+00
6.97000000E+04	9.45671875E-02	3.33663892E+02	4.55467085E+00
6.98000000E+04	9.45300781E-02	3.33821210E+02	4.55467085E+00
6.99000000E+04	9.44828125E-02	3.33978377E+02	4.55467085E+00
7.00000000E+04	9.44476563E-02	3.34135395E+02	4.55467085E+00
7.01000000E+04	9.43839844E-02	3.34292263E+02	4.55467085E+00
7.02000000E+04	9.43433594E-02	3.34448983E+02	4.55467085E+00
7.03000000E+04	9.42976563E-02	3.34605553E+02	4.55467085E+00
7.04000000E+04	9.42656250E-02	3.34761975E+02	4.55467085E+00
7.05000000E+04	9.42023438E-02	3.34918249E+02	4.55467085E+00
7.06000000E+04	9.41656250E-02	3.35074375E+02	4.55467085E+00
7.07000000E+04	9.41269531E-02	3.35230354E+02	4.55467085E+00
7.08000000E+04	9.40820313E-02	3.35386186E+02	4.55467085E+00
7.09000000E+04	9.40468750E-02	3.35541871E+02	4.55467085E+00
7.10000000E+04	9.39839844E-02	3.35697410E+02	4.55467085E+00
7.11000000E+04	9.39441406E-02	3.35852803E+02	4.55467085E+00
7.12000000E+04	9.38984375E-02	3.36008050E+02	4.55467085E+00
7.13000000E+04	9.38664063E-02	3.36163152E+02	4.55467085E+00
7.14000000E+04	9.38058594E-02	3.36318109E+02	4.55467085E+00
7.15000000E+04	9.37671875E-02	3.36472921E+02	4.55467085E+00
7.16000000E+04	9.37308594E-02	3.36627590E+02	4.55467085E+00
7.17000000E+04	9.36843750E-02	3.36782114E+02	4.55467085E+00
7.18000000E+04	9.36503906E-02	3.36936494E+02	4.55467085E+00
7.19000000E+04	9.35894531E-02	3.37090731E+02	4.55467085E+00
7.20000000E+04	9.35484375E-02	3.37244826E+02	4.55467085E+00
7.21000000E+04	9.35105469E-02	3.37398778E+02	4.55467085E+00
7.22000000E+04	9.34714844E-02	3.37552587E+02	4.55467085E+00
7.23000000E+04	9.34234375E-02	3.37706254E+02	4.55467085E+00
7.24000000E+04	9.33742188E-02	3.37859780E+02	4.55467085E+00
7.25000000E+04	9.33371094E-02	3.38013165E+02	4.55467085E+00
7.26000000E+04	9.32929688E-02	3.38166408E+02	4.55467085E+00
7.27000000E+04	9.32628906E-02	3.38319511E+02	4.55467085E+00
7.28000000E+04	9.31988281E-02	3.38472474E+02	4.55467085E+00
7.29000000E+04	9.31652344E-02	3.38625296E+02	4.55467085E+00
7.30000000E+04	9.31296875E-02	3.38777979E+02	4.55467085E+00
7.31000000E+04	9.30832031E-02	3.38930523E+02	4.55467085E+00
7.32000000E+04	9.30496094E-02	3.39082927E+02	4.55467085E+00
7.33000000E+04	9.29898438E-02	3.39235193E+02	4.55467085E+00
7.34000000E+04	9.29503906E-02	3.39387320E+02	4.55467085E+00
7.35000000E+04	9.29121094E-02	3.39539309E+02	4.55467085E+00
7.36000000E+04	9.28734375E-02	3.39691161E+02	4.55467085E+00
7.37000000E+04	9.28273438E-02	3.39842875E+02	4.55467085E+00
7.38000000E+04	9.27816406E-02	3.39994451E+02	4.55467085E+00
7.39000000E+04	9.27425781E-02	3.40145891E+02	4.55467085E+00
7.40000000E+04	9.26988281E-02	3.40297194E+02	4.55467085E+00
7.41000000E+04	9.26675781E-02	3.40448361E+02	4.55467085E+00
7.42000000E+04	9.26140625E-02	3.40599393E+02	4.55467085E+00
7.43000000E+04	9.25722656E-02	3.40750288E+02	4.55467085E+00
7.44000000E+04	9.25363281E-02	3.40901048E+02	4.55467085E+00
7.45000000E+04	9.24933594E-02	3.41051673E+02	4.55467085E+00
7.46000000E+04	9.24644531E-02	3.41202164E+02	4.55467085E+00
7.47000000E+04	9.24046875E-02	3.41352520E+02	4.55467085E+00
7.48000000E+04	9.23675781E-02	3.41502741E+02	4.55467085E+00
7.49000000E+04	9.23328125E-02	3.41652829E+02	4.55467085E+00
7.50000000E+04	9.22894531E-02	3.41802784E+02	4.55467085E+00
7.51000000E+04	9.22605469E-02	3.41952605E+02	4.55467085E+00
7.52000000E+04	9.21972656E-02	3.42102293E+02	4.55467085E+00
7.53000000E+04	9.21648438E-02	3.42251849E+02	4.55467085E+00
7.54000000E+04	9.21300781E-02	3.42401272E+02	4.55467085E+00
7.55000000E+04	9.20855469E-02	3.42550564E+02	4.55467085E+00
7.56000000E+04	9.20550781E-02	3.42699723E+02	4.55467085E+00
7.57000000E+04	9.19949219E-02	3.42848751E+02	4.55467085E+00
7.58000000E+04	9.19621094E-02	3.42997648E+02	4.55467085E+00
7.59000000E+04	9.19269531E-02	3.43146414E+02	4.55467085E+00
7.60000000E+04	9.18843750E-02	3.43295049E+02	4.55467085E+00
7.61000000E+04	9.18523438E-02	3.43443554E+02	4.55467085E+00
7.62000000E+04	9.17933594E-02	3.43591929E+02	4.55467085E+00
7.63000000E+04	9.17613281E-02	3.43740174E+02	4.55467085E+00
7.64000000E+04	9.17265625E-02	3.43888290E+02	4.55467085E+00
7.65000000E+04	9.16835938E-02	3.44036276E+02	4.55467085E+00
7.66000000E+04	9.16519531E-02	3.44184134E+02	4.55467085E+00
7.67000000E+04	9.15941406E-02	3.44331863E+02	4.55467085E+00
7.68000000E+04	9.15613281E-02	3.44479463E+02	4.55467085E+00
7.69000000E+04	9.15269531E-02	3.44626936E+02	4.55467085E+00
7.70000000E+04	9.14843750E-02	3.44774281E+02	4.55467085E+00
7.71000000E+04	9.14546875E-02	3.44921498E+02	4.55467086E+00
